,time,p_loss,v_loss,steps
339,59.03164,19.4375,249.5,95
340,59.47009,4.44921875,29.828125,149
341,59.74509,-1.001953125,2.291015625,93
342,60.16055,22.25,703.0,140
343,60.33156,6.0390625,6.22265625,56
344,61.11963,-18.59375,504.75,265
345,61.39257,40.65625,961.0,92
346,62.17873,30.328125,715.5,268
347,62.49883,1.72265625,0.057952880859375,108
348,62.87725,7.22265625,31.59375,127
349,63.11393,2.244140625,0.063232421875,78
350,63.32896,3.552734375,1.5869140625,71
351,63.80117,10.5390625,175.5,160
352,64.06435,-0.218505859375,1.5654296875,88
353,64.5612,-6.09765625,26.3125,167
354,65.03368,17.5,224.5,160
355,65.26927,34.46875,672.0,79
356,65.61617,-2.451171875,7.16015625,117
357,66.27227,-9.375,10.4609375,223
358,66.83174,10.234375,72.375,187
359,67.09095,5.36328125,16.5,88
360,67.37756,29.328125,512.5,96
361,67.54135,23.09375,664.0,55
362,67.78438,18.125,161.75,84
363,68.30413,22.40625,524.0,182
364,68.62845,-0.8291015625,153.0,113
365,68.92813,0.76611328125,1.4384765625,104
366,69.11988,4.28125,11.125,67
367,69.60866,-4.29296875,11.6015625,171
368,69.83002,-0.10015869140625,0.0044097900390625,78
369,70.16022,3.83203125,12.46875,116
370,70.70959,-11.5546875,18.328125,191
371,71.17305,-1.888671875,2.9140625,163
372,71.50121,7.84765625,42.65625,115
373,72.00867,16.9375,253.0,178
374,72.55811,21.640625,374.75,192
375,72.85873,2.76171875,4.18359375,104
376,73.07891,4.9375,19.65625,78
377,73.50592,29.265625,296.5,151
378,74.0357,9.875,132.125,187
379,74.44161,8.078125,65.875,144
380,74.85522,1.2412109375,3.626953125,146
381,75.44779,29.4375,1000.0,209
382,75.92425,12.28125,91.4375,168
383,76.25748,7.96875,33.375,118
384,76.70111,2.109375,5.6953125,157
385,77.12196,25.53125,212.75,149
386,77.63788,11.640625,127.625,182
387,78.43073,33.21875,1330.0,281
388,79.03062,5.18359375,32.9375,203
389,79.7449,1.060546875,53.25,238
390,80.30586,18.484375,196.0,188
391,80.76674,41.6875,1118.0,156
392,80.98729,56.0,611.0,74
393,81.32065,3.814453125,23.125,113
394,81.6058,11.421875,141.375,96
395,81.89661,11.515625,131.375,98
396,82.53486,-20.265625,10.6171875,215
397,83.33222,-0.046417236328125,29.734375,269
398,83.44647,36.53125,851.0,38
399,84.14406,26.671875,401.25,239
400,85.15032,27.765625,414.5,106
401,85.78918,27.0625,838.5,226
402,86.35085,22.828125,248.5,190
403,86.72069,19.734375,424.75,126
404,87.38381,-5.6171875,2.791015625,224
405,87.94774,12.0078125,189.75,191
406,88.52643,13.390625,182.5,197
407,89.14952,0.1361083984375,4.75,211
408,89.63708,4.9375,20.78125,166
409,89.80159,21.65625,208.875,55
410,90.55203,3.716796875,33.90625,250
411,90.94385,19.015625,188.25,133
412,91.62565,15.484375,252.5,230
413,92.10823,1.517578125,4.9140625,171
414,92.53225,9.4609375,69.875,145
415,92.85153,3.419921875,4.515625,106
416,93.429,-4.33203125,3.380859375,204
417,93.62074,45.21875,1635.0,68
418,94.17607,1.8291015625,4.56640625,196
419,94.88445,-6.87109375,2.736328125,251
420,95.01515,63.375,3396.0,46
421,95.23595,14.8359375,121.1875,77
422,95.57803,47.21875,533.5,121
423,96.13879,19.25,337.75,199
424,97.04783,3.412109375,42.8125,283
425,97.53639,30.609375,370.0,150
426,97.64504,18.34375,224.125,33
427,98.50906,-0.261474609375,1.30078125,265
428,99.08405,8.1015625,46.3125,185
429,99.78916,4.7421875,15.65625,235
430,100.51032,3.64453125,11.0,240
431,100.84421,35.6875,577.5,114
432,101.20934,27.34375,334.25,131
433,101.53618,33.40625,704.0,118
434,101.85503,9.0703125,38.78125,115
435,102.41145,-10.1875,0.85546875,200
436,102.72062,23.328125,257.0,112
437,103.0798,4.03125,6.97265625,127
438,104.46257,-7.46875,13.9140625,500
439,105.0628,16.625,212.75,204
440,105.74453,42.96875,1165.0,232
441,105.8302,44.09375,1543.0,29
442,106.37882,5.64453125,15.75,186
443,106.80545,6.1953125,29.0625,146
444,107.20644,17.671875,366.25,136
445,107.95613,-0.6640625,0.429443359375,253
446,108.92579,0.473388671875,5.60546875,308
447,110.10428,-8.2421875,6.2109375,396
448,110.50468,23.609375,451.0,137
449,111.22127,-6.9609375,0.509765625,243
450,111.95593,4.65625,15.8125,254
451,112.52329,9.875,102.1875,203
452,113.39409,3.421875,21.796875,309
453,114.07547,14.6328125,99.875,243
454,114.8996,14.25,216.625,290
455,116.05291,-13.0078125,0.0919189453125,388
456,117.45607,76.4375,3408.0,500
457,117.99912,16.09375,200.375,196
458,118.37571,50.03125,1122.0,135
459,119.17739,18.34375,268.75,292
460,120.54363,0.334716796875,17.5625,496
461,121.0306,64.625,944.5,176
462,122.41594,72.8125,4600.0,500
463,123.2776,6.3828125,100.5,313
464,124.65731,72.125,5636.0,500
465,126.05474,40.5,2045.0,500
466,126.68509,13.84375,256.5,228
467,127.58626,12.375,165.75,327
468,128.96735,76.5625,4900.0,500
469,129.42684,30.890625,163.125,167
470,129.90522,24.84375,533.5,173
471,131.28852,66.75,4292.0,500
472,132.07657,13.1640625,100.625,285
473,132.55349,11.234375,116.25,172
474,133.93105,58.0,3182.0,500
475,135.31967,72.6875,5476.0,500
476,136.41574,12.5078125,154.875,397
477,137.40734,12.1875,149.25,359
478,138.23633,13.375,106.5,301
479,138.78782,12.546875,77.375,199
480,140.16622,73.875,4928.0,500
481,141.55211,68.0,5348.0,500
482,142.93029,28.765625,951.5,500
483,144.30834,79.5,4144.0,500
484,145.60271,35.53125,758.0,469
485,146.62638,22.203125,245.125,370
486,147.10153,27.796875,371.75,172
487,148.49802,66.0625,4580.0,500
488,149.95779,71.6875,4564.0,500
489,150.61947,18.71875,242.25,227
490,152.07797,46.21875,1258.0,500
491,153.29045,14.7890625,123.0625,409
492,154.2828,5.4140625,15.2265625,341
493,155.74296,51.78125,3506.0,500
494,156.30945,24.453125,157.625,194
495,156.79736,-0.78125,1.794921875,168
496,157.57067,-11.6328125,2.736328125,264
497,158.45178,0.39306640625,4.5234375,301
498,159.11868,3.51953125,9.640625,225
499,160.49491,-2.44921875,44.65625,468
500,161.5287,23.875,50.21875,109
501,162.9782,78.0,4224.0,500
502,163.92902,67.75,3478.0,336
503,165.33188,46.0,1931.0,500
504,166.73848,33.90625,1809.0,500
505,168.14432,68.375,3052.0,500
506,169.16495,-42.75,56.03125,362
507,170.18023,-3.044921875,135.875,361
508,171.3697,13.2421875,146.25,421
509,172.77197,51.0,1806.0,500
510,174.18645,64.25,3372.0,500
511,175.59756,72.25,4908.0,500
512,177.0486,70.3125,5132.0,500
513,178.48233,68.5625,4608.0,500
514,179.92229,66.3125,5240.0,500
515,181.3496,71.8125,4184.0,500
516,182.78465,70.1875,5132.0,500
517,184.21982,71.875,4480.0,500
518,185.66281,63.59375,4564.0,500
519,187.09878,62.34375,5068.0,500
520,187.77962,10.0234375,26.21875,236
521,187.86372,70.0,4608.0,29
522,189.01609,10.7734375,22.078125,402
523,190.44834,72.4375,5040.0,500
524,191.87192,70.875,4972.0,500
525,193.31635,69.375,4820.0,500
526,194.73764,69.875,4556.0,500
527,196.15653,68.9375,4668.0,500
528,197.57689,79.25,3976.0,500
529,199.16377,51.03125,2302.0,500
530,200.5899,73.75,5276.0,500
531,202.00423,71.9375,5624.0,500
532,202.1223,71.3125,4668.0,41
533,203.53611,63.46875,3592.0,500
534,204.94897,66.3125,4356.0,500
535,206.37162,60.21875,4572.0,500
536,207.78271,81.5625,4700.0,500
537,209.27208,69.4375,4548.0,500
538,209.85967,-1.0234375,3.96875,210
539,209.92832,63.40625,3816.0,24
540,210.89826,2.767578125,1.9833984375,333
541,211.39783,-0.779296875,7.2421875,169
542,211.80985,0.56787109375,4.26953125,141
543,213.23598,43.0625,1989.0,500
544,214.65441,69.6875,4716.0,500
545,214.94075,69.0625,4348.0,100
